name,pbt1,t1,pbt2,t2,pbt3,t3,points,ind,pbt,wonprevious,triple,TSID
Paul Lim,226,20,206,20,186,19,19,t3pt,186,1,0,48
Paul Lim,501,T20,441,1,440,20,60,t1pt,501,0,1,49
Paul Lim,501,T20,441,1,440,20,1,t2pt,441,0,0,49
Paul Lim,501,T20,441,1,440,20,20,t3pt,440,0,0,49
Paul Lim,420,T20,360,20,340,T20,60,t1pt,420,0,1,49
Paul Lim,420,T20,360,20,340,T20,20,t2pt,360,0,0,49
Paul Lim,420,T20,360,20,340,T20,60,t3pt,340,0,1,49
Paul Lim,280,20,260,T20,200,20,20,t1pt,280,0,0,49
Paul Lim,280,20,260,T20,200,20,60,t2pt,260,0,1,49
Paul Lim,280,20,260,T20,200,20,20,t3pt,200,0,0,49
Paul Lim,180,T20,120,20,100,T20,60,t1pt,180,0,1,49
Paul Lim,501,20,481,20,461,20,20,t1pt,501,0,0,50
Paul Lim,501,20,481,20,461,20,20,t2pt,481,0,0,50
Paul Lim,501,20,481,20,461,20,20,t3pt,461,0,0,50
Paul Lim,441,20,421,T20,361,20,20,t1pt,441,0,0,50
Paul Lim,441,20,421,T20,361,20,60,t2pt,421,0,1,50
Paul Lim,441,20,421,T20,361,20,20,t3pt,361,0,0,50
Paul Lim,341,20,321,20,301,T19,20,t1pt,341,0,0,50
Paul Lim,341,20,321,20,301,T19,20,t2pt,321,0,0,50
Paul Lim,341,20,321,20,301,T19,57,t3pt,301,0,1,50
Paul Lim,244,20,224,5,219,T19,20,t1pt,244,0,0,50
Paul Lim,244,20,224,5,219,T19,5,t2pt,224,0,0,50
Paul Lim,244,20,224,5,219,T19,57,t3pt,219,0,1,50
Paul Lim,501,T20,441,T20,381,T20,60,t1pt,501,0,1,51
Paul Lim,501,T20,441,T20,381,T20,60,t2pt,441,0,1,51
Paul Lim,501,T20,441,T20,381,T20,60,t3pt,381,0,1,51
Paul Lim,321,20,301,19,282,T19,20,t1pt,321,0,0,51
Paul Lim,321,20,301,19,282,T19,19,t2pt,301,0,0,51
Paul Lim,321,20,301,19,282,T19,57,t3pt,282,0,1,51
Paul Lim,225,T20,165,20,145,16,60,t1pt,225,0,1,51
Paul Lim,501,T20,441,T20,381,20,60,t1pt,501,0,1,52
Paul Lim,501,T20,441,T20,381,20,60,t2pt,441,0,1,52
Paul Lim,501,T20,441,T20,381,20,20,t3pt,381,0,0,52
Paul Lim,361,T20,301,20,281,20,60,t1pt,361,0,1,52
Paul Lim,361,T20,301,20,281,20,20,t2pt,301,0,0,52
Paul Lim,361,T20,301,20,281,20,20,t3pt,281,0,0,52
Paul Lim,261,20,241,T20,181,20,20,t1pt,261,0,0,52
Paul Lim,261,20,241,T20,181,20,60,t2pt,241,0,1,52
Paul Lim,261,20,241,T20,181,20,20,t3pt,181,0,0,52
Paul Lim,501,20,481,20,461,20,20,t1pt,501,0,0,53
Paul Lim,501,20,481,20,461,20,20,t2pt,481,0,0,53
Paul Lim,501,20,481,20,461,20,20,t3pt,461,0,0,53
Paul Lim,441,20,421,20,401,20,20,t1pt,441,0,0,53
Paul Lim,441,20,421,20,401,20,20,t2pt,421,0,0,53
Paul Lim,441,20,421,20,401,20,20,t3pt,401,0,0,53
Paul Lim,381,T20,321,20,301,T20,60,t1pt,381,0,1,53
Paul Lim,381,T20,321,20,301,T20,20,t2pt,321,0,0,53
Paul Lim,381,T20,321,20,301,T20,60,t3pt,301,0,1,53
Paul Lim,241,20,221,19,202,19,20,t1pt,241,0,0,53
Paul Lim,241,20,221,19,202,19,19,t2pt,221,0,0,53
Paul Lim,241,20,221,19,202,19,19,t3pt,202,0,0,53
Paul Lim,501,T20,441,T20,381,T19,60,t1pt,501,0,1,54
Paul Lim,501,T20,441,T20,381,T19,60,t2pt,441,0,1,54
Paul Lim,501,T20,441,T20,381,T19,57,t3pt,381,0,1,54
Paul Lim,324,T20,264,T20,204,T20,60,t1pt,324,0,1,54
Paul Lim,324,T20,264,T20,204,T20,60,t2pt,264,0,1,54
Paul Lim,324,T20,264,T20,204,T20,60,t3pt,204,0,1,54
Paul Lim,501,5,496,5,491,T20,5,t1pt,501,0,0,55
Paul Lim,501,5,496,5,491,T20,5,t2pt,496,0,0,55
Paul Lim,501,5,496,5,491,T20,60,t3pt,491,0,1,55
Paul Lim,431,T20,371,20,351,T19,60,t1pt,431,0,1,55
Paul Lim,431,T20,371,20,351,T19,20,t2pt,371,0,0,55
Paul Lim,431,T20,371,20,351,T19,57,t3pt,351,0,1,55
Paul Lim,294,5,289,20,269,19,5,t1pt,294,0,0,55
Paul Lim,294,5,289,20,269,19,20,t2pt,289,0,0,55
Paul Lim,294,5,289,20,269,19,19,t3pt,269,0,0,55
Paul Lim,250,20,230,T20,170,5,20,t1pt,250,0,0,55
Paul Lim,250,20,230,T20,170,5,60,t2pt,230,0,1,55
Paul Lim,501,T20,441,T20,381,20,60,t1pt,501,0,1,56
Paul Lim,501,T20,441,T20,381,20,60,t2pt,441,0,1,56
Paul Lim,501,T20,441,T20,381,20,20,t3pt,381,0,0,56
Paul Lim,361,T20,301,T20,241,T20,60,t1pt,361,0,1,56
Paul Lim,361,T20,301,T20,241,T20,60,t2pt,301,0,1,56
Paul Lim,361,T20,301,T20,241,T20,60,t3pt,241,0,1,56
Paul Lim,181,T20,121,T20,61,25,60,t1pt,181,0,1,56
Paul Lim,501,20,481,20,461,T20,20,t1pt,501,1,0,57
Paul Lim,501,20,481,20,461,T20,20,t2pt,481,1,0,57
Paul Lim,501,20,481,20,461,T20,60,t3pt,461,1,1,57
Paul Lim,401,1,400,T20,340,T20,1,t1pt,401,1,0,57
Paul Lim,401,1,400,T20,340,T20,60,t2pt,400,1,1,57
Paul Lim,401,1,400,T20,340,T20,60,t3pt,340,1,1,57
Paul Lim,280,20,260,20,240,19,20,t1pt,280,1,0,57
Paul Lim,280,20,260,20,240,19,20,t2pt,260,1,0,57
Paul Lim,280,20,260,20,240,19,19,t3pt,240,1,0,57
Paul Lim,221,20,201,20,181,20,20,t1pt,221,1,0,57
Paul Lim,221,20,201,20,181,20,20,t2pt,201,1,0,57
Paul Lim,221,20,201,20,181,20,20,t3pt,181,1,0,57
Paul Lim,501,20,481,5,476,T20,20,t1pt,501,1,0,58
Paul Lim,501,20,481,5,476,T20,5,t2pt,481,1,0,58
Paul Lim,501,20,481,5,476,T20,60,t3pt,476,1,1,58
Paul Lim,416,T20,356,20,336,T5,60,t1pt,416,1,1,58
Paul Lim,416,T20,356,20,336,T5,20,t2pt,356,1,0,58
Paul Lim,416,T20,356,20,336,T5,15,t3pt,336,1,0,58
Paul Lim,321,20,301,20,281,20,20,t1pt,321,1,0,58
Paul Lim,321,20,301,20,281,20,20,t2pt,301,1,0,58
Paul Lim,321,20,301,20,281,20,20,t3pt,281,1,0,58
Paul Lim,261,T20,201,20,181,17,60,t1pt,261,1,1,58
Paul Lim,261,T20,201,20,181,17,20,t2pt,201,1,0,58
Paul Lim,261,T20,201,20,181,17,17,t3pt,181,1,0,58
Paul Lim,501,20,481,20,461,20,20,t1pt,501,1,0,59
Paul Lim,501,20,481,20,461,20,20,t2pt,481,1,0,59
Paul Lim,501,20,481,20,461,20,20,t3pt,461,1,0,59
Paul Lim,441,20,421,20,401,20,20,t1pt,441,1,0,59
Paul Lim,441,20,421,20,401,20,20,t2pt,421,1,0,59
Paul Lim,441,20,421,20,401,20,20,t3pt,401,1,0,59
Paul Lim,381,T20,321,20,301,20,60,t1pt,381,1,1,59
Paul Lim,381,T20,321,20,301,20,20,t2pt,321,1,0,59
Paul Lim,381,T20,321,20,301,20,20,t3pt,301,1,0,59
Paul Lim,281,T20,221,20,201,20,60,t1pt,281,1,1,59
Paul Lim,281,T20,221,20,201,20,20,t2pt,221,1,0,59
Paul Lim,281,T20,221,20,201,20,20,t3pt,201,1,0,59
Paul Lim,181,20,161,T20,101,19,20,t1pt,181,1,0,59
Paul Lim,501,20,481,20,461,T1,20,t1pt,501,0,0,60
Paul Lim,501,20,481,20,461,T1,20,t2pt,481,0,0,60
Paul Lim,501,20,481,20,461,T1,3,t3pt,461,0,0,60
Paul Lim,458,20,438,20,418,T5,20,t1pt,458,0,0,60
Paul Lim,458,20,438,20,418,T5,20,t2pt,438,0,0,60
Paul Lim,458,20,438,20,418,T5,15,t3pt,418,0,0,60
Paul Lim,403,20,383,T19,326,7,20,t1pt,403,0,0,60
Paul Lim,403,20,383,T19,326,7,57,t2pt,383,0,1,60
Paul Lim,403,20,383,T19,326,7,7,t3pt,326,0,0,60
Paul Lim,319,20,299,T19,242,T19,20,t1pt,319,0,0,60
Paul Lim,319,20,299,T19,242,T19,57,t2pt,299,0,1,60
Paul Lim,319,20,299,T19,242,T19,57,t3pt,242,0,1,60
Paul Lim,185,T20,125,20,105,25,60,t1pt,185,0,1,60
Paul Lim,501,T20,441,T20,381,20,60,t1pt,501,0,1,61
Paul Lim,501,T20,441,T20,381,20,60,t2pt,441,0,1,61
Paul Lim,501,T20,441,T20,381,20,20,t3pt,381,0,0,61
Paul Lim,361,T20,301,T20,241,5,60,t1pt,361,0,1,61
Paul Lim,361,T20,301,T20,241,5,60,t2pt,301,0,1,61
Paul Lim,361,T20,301,T20,241,5,5,t3pt,241,0,0,61
Paul Lim,236,T20,176,20,156,20,60,t1pt,236,0,1,61
Paul Lim,501,20,481,T20,421,20,20,t1pt,501,0,0,62
Paul Lim,501,20,481,T20,421,20,60,t2pt,481,0,1,62
Paul Lim,501,20,481,T20,421,20,20,t3pt,421,0,0,62
Paul Lim,401,T20,341,T5,326,5,60,t1pt,401,0,1,62
Paul Lim,401,T20,341,T5,326,5,15,t2pt,341,0,0,62
Paul Lim,401,T20,341,T5,326,5,5,t3pt,326,0,0,62
Paul Lim,321,20,301,7,294,19,20,t1pt,321,0,0,62
Paul Lim,321,20,301,7,294,19,7,t2pt,301,0,0,62
Paul Lim,321,20,301,7,294,19,19,t3pt,294,0,0,62
Paul Lim,275,20,255,T20,195,4,20,t1pt,275,0,0,62
Paul Lim,275,20,255,T20,195,4,60,t2pt,255,0,1,62
Paul Lim,275,20,255,T20,195,4,4,t3pt,195,0,0,62
Paul Lim,191,20,171,T20,111,T20,20,t1pt,191,0,0,62
Paul Lim,501,20,481,20,461,20,20,t1pt,501,0,0,63
Paul Lim,501,20,481,20,461,20,20,t2pt,481,0,0,63
Paul Lim,501,20,481,20,461,20,20,t3pt,461,0,0,63
Paul Lim,441,T20,381,20,361,20,60,t1pt,441,0,1,63
Paul Lim,441,T20,381,20,361,20,20,t2pt,381,0,0,63
Paul Lim,441,T20,381,20,361,20,20,t3pt,361,0,0,63
Paul Lim,341,20,321,T19,264,7,20,t1pt,341,0,0,63
Paul Lim,341,20,321,T19,264,7,57,t2pt,321,0,1,63
Paul Lim,341,20,321,T19,264,7,7,t3pt,264,0,0,63
Paul Lim,257,T20,197,T20,137,T20,60,t1pt,257,0,1,63
Paul Lim,257,T20,197,T20,137,T20,60,t2pt,197,0,1,63
Paul Lim,501,20,481,20,461,20,20,t1pt,501,1,0,64
Paul Lim,501,20,481,20,461,20,20,t2pt,481,1,0,64
Paul Lim,501,20,481,20,461,20,20,t3pt,461,1,0,64
Paul Lim,441,20,421,20,401,T20,20,t1pt,441,1,0,64
Paul Lim,441,20,421,20,401,T20,20,t2pt,421,1,0,64
Paul Lim,441,20,421,20,401,T20,60,t3pt,401,1,1,64
Paul Lim,341,5,336,20,316,5,5,t1pt,341,1,0,64
Paul Lim,341,5,336,20,316,5,20,t2pt,336,1,0,64
Paul Lim,341,5,336,20,316,5,5,t3pt,316,1,0,64
Paul Lim,311,T20,251,T20,191,T20,60,t1pt,311,1,1,64
Paul Lim,311,T20,251,T20,191,T20,60,t2pt,251,1,1,64
Paul Lim,311,T20,251,T20,191,T20,60,t3pt,191,1,1,64
Paul Lim,501,20,481,T1,478,5,20,t1pt,501,0,0,65
Paul Lim,501,20,481,T1,478,5,3,t2pt,481,0,0,65
Paul Lim,501,20,481,T1,478,5,5,t3pt,478,0,0,65
Paul Lim,473,20,453,20,433,7,20,t1pt,473,0,0,65
Paul Lim,473,20,453,20,433,7,20,t2pt,453,0,0,65
Paul Lim,473,20,453,20,433,7,7,t3pt,433,0,0,65
Paul Lim,426,T20,366,T20,306,20,60,t1pt,426,0,1,65
Paul Lim,426,T20,366,T20,306,20,60,t2pt,366,0,1,65
Paul Lim,426,T20,366,T20,306,20,20,t3pt,306,0,0,65
Paul Lim,286,T20,226,T20,166,5,60,t1pt,286,0,1,65
Paul Lim,286,T20,226,T20,166,5,60,t2pt,226,0,1,65
Paul Lim,501,20,481,19,462,T19,20,t1pt,501,1,0,66
Paul Lim,501,20,481,19,462,T19,19,t2pt,481,1,0,66
Paul Lim,501,20,481,19,462,T19,57,t3pt,462,1,1,66
Paul Lim,405,20,385,20,365,20,20,t1pt,405,1,0,66
Paul Lim,405,20,385,20,365,20,20,t2pt,385,1,0,66
Paul Lim,405,20,385,20,365,20,20,t3pt,365,1,0,66
Paul Lim,345,20,325,20,305,20,20,t1pt,345,1,0,66
Paul Lim,345,20,325,20,305,20,20,t2pt,325,1,0,66
Paul Lim,345,20,325,20,305,20,20,t3pt,305,1,0,66
Paul Lim,285,T20,225,T20,165,T20,60,t1pt,285,1,1,66
Paul Lim,285,T20,225,T20,165,T20,60,t2pt,225,1,1,66
Nathan Aspinall,501,1,500,T19,443,19,1,t1pt,501,0,0,1
Nathan Aspinall,501,1,500,T19,443,19,57,t2pt,500,0,1,1
Nathan Aspinall,501,1,500,T19,443,19,19,t3pt,443,0,0,1
Nathan Aspinall,424,T20,364,T20,304,T20,60,t1pt,424,0,1,1
Nathan Aspinall,424,T20,364,T20,304,T20,60,t2pt,364,0,1,1
Nathan Aspinall,424,T20,364,T20,304,T20,60,t3pt,304,0,1,1
Nathan Aspinall,244,T20,184,T20,124,20,60,t1pt,244,0,1,1
Nathan Aspinall,244,T20,184,T20,124,20,60,t2pt,184,0,1,1
Nathan Aspinall,501,T20,441,20,421,17,60,t1pt,501,1,1,2
Nathan Aspinall,501,T20,441,20,421,17,20,t2pt,441,1,0,2
Nathan Aspinall,501,T20,441,20,421,17,17,t3pt,421,1,0,2
Nathan Aspinall,404,20,384,T19,327,T19,20,t1pt,404,1,0,2
Nathan Aspinall,404,20,384,T19,327,T19,57,t2pt,384,1,1,2
Nathan Aspinall,404,20,384,T19,327,T19,57,t3pt,327,1,1,2
Nathan Aspinall,270,T20,210,20,190,20,60,t1pt,270,1,1,2
Nathan Aspinall,270,T20,210,20,190,20,20,t2pt,210,1,0,2
Nathan Aspinall,270,T20,210,20,190,20,20,t3pt,190,1,0,2
Nathan Aspinall,501,T20,441,T20,381,T20,60,t1pt,501,0,1,3
Nathan Aspinall,501,T20,441,T20,381,T20,60,t2pt,441,0,1,3
Nathan Aspinall,501,T20,441,T20,381,T20,60,t3pt,381,0,1,3
Nathan Aspinall,321,20,301,19,282,T19,20,t1pt,321,0,0,3
Nathan Aspinall,321,20,301,19,282,T19,19,t2pt,301,0,0,3
Nathan Aspinall,321,20,301,19,282,T19,57,t3pt,282,0,1,3
Nathan Aspinall,225,20,205,20,185,T18,20,t1pt,225,0,0,3
Nathan Aspinall,225,20,205,20,185,T18,20,t2pt,205,0,0,3
Nathan Aspinall,225,20,205,20,185,T18,54,t3pt,185,0,1,3
Nathan Aspinall,501,20,481,20,461,20,20,t1pt,501,1,0,4
Nathan Aspinall,501,20,481,20,461,20,20,t2pt,481,1,0,4
Nathan Aspinall,501,20,481,20,461,20,20,t3pt,461,1,0,4
Nathan Aspinall,441,20,421,20,401,20,20,t1pt,441,1,0,4
Nathan Aspinall,441,20,421,20,401,20,20,t2pt,421,1,0,4
Nathan Aspinall,441,20,421,20,401,20,20,t3pt,401,1,0,4
Nathan Aspinall,381,20,361,19,342,T18,20,t1pt,381,1,0,4
Nathan Aspinall,381,20,361,19,342,T18,19,t2pt,361,1,0,4
Nathan Aspinall,381,20,361,19,342,T18,54,t3pt,342,1,1,4
Nathan Aspinall,288,20,268,20,248,T20,20,t1pt,288,1,0,4
Nathan Aspinall,288,20,268,20,248,T20,20,t2pt,268,1,0,4
Nathan Aspinall,288,20,268,20,248,T20,60,t3pt,248,1,1,4
Nathan Aspinall,188,T20,128,T20,68,Bounce out,60,t1pt,188,1,1,4
Nathan Aspinall,501,20,481,20,461,T17,20,t1pt,501,1,0,5
Nathan Aspinall,501,20,481,20,461,T17,20,t2pt,481,1,0,5
Nathan Aspinall,501,20,481,20,461,T17,51,t3pt,461,1,1,5
Nathan Aspinall,410,T20,350,T20,290,20,60,t1pt,410,1,1,5
Nathan Aspinall,410,T20,350,T20,290,20,60,t2pt,350,1,1,5
Nathan Aspinall,410,T20,350,T20,290,20,20,t3pt,290,1,0,5
Nathan Aspinall,270,20,250,T20,190,T20,20,t1pt,270,1,0,5
Nathan Aspinall,270,20,250,T20,190,T20,60,t2pt,250,1,1,5
Nathan Aspinall,270,20,250,T20,190,T20,60,t3pt,190,1,1,5
Nathan Aspinall,501,20,481,20,461,20,20,t1pt,501,1,0,6
Nathan Aspinall,501,20,481,20,461,20,20,t2pt,481,1,0,6
Nathan Aspinall,501,20,481,20,461,20,20,t3pt,461,1,0,6
Nathan Aspinall,441,20,421,20,401,T19,20,t1pt,441,1,0,6
Nathan Aspinall,441,20,421,20,401,T19,20,t2pt,421,1,0,6
Nathan Aspinall,441,20,421,20,401,T19,57,t3pt,401,1,1,6
Nathan Aspinall,344,T20,284,T20,224,T20,60,t1pt,344,1,1,6
Nathan Aspinall,344,T20,284,T20,224,T20,60,t2pt,284,1,1,6
